,filename,acquisition,systemVendor,systemModel,systemFieldStrength_T,receiverChannels,institutionName,enc_x,enc_y,enc_z,rec_x,rec_y,rec_z,enc_x_mm,enc_y_mm,enc_z_mm,rec_x_mm,rec_y_mm,rec_z_mm,nPE,acc,num_low_freq,TR,TE,TI,flipAngle_deg,sequence_type,echo_spacing,slices_min,slices_max,patch_ny,offset_y
95,knee/data_reduced/multicoil_train/file1000193.h5,CORPD_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
96,knee/data_reduced/multicoil_train/file1000208.h5,CORPD_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2300.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
97,knee/data_reduced/multicoil_train/file1000213.h5,CORPD_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,300.0,172.949997,4.5,150.0,150.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
98,knee/data_reduced/multicoil_train/file1000216.h5,CORPD_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,400,1,320,320,1,280.0,175.0,4.5,140.0,140.0,3.0,360,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
99,knee/data_reduced/multicoil_train/file1000244.h5,CORPD_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
100,knee/data_reduced/multicoil_train/file1000245.h5,CORPD_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
101,knee/data_reduced/multicoil_train/file1000249.h5,CORPD_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
102,knee/data_reduced/multicoil_train/file1000256.h5,CORPD_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
103,knee/data_reduced/multicoil_train/file1000261.h5,CORPD_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
104,knee/data_reduced/multicoil_train/file1000289.h5,CORPD_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2200.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
105,knee/data_reduced/multicoil_train/file1000296.h5,CORPD_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
106,knee/data_reduced/multicoil_train/file1000306.h5,CORPD_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
107,knee/data_reduced/multicoil_train/file1000324.h5,CORPD_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
108,knee/data_reduced/multicoil_train/file1000331.h5,CORPD_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
109,knee/data_reduced/multicoil_train/file1000349.h5,CORPD_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
110,knee/data_reduced/multicoil_train/file1000354.h5,CORPD_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
111,knee/data_reduced/multicoil_train/file1000357.h5,CORPD_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
112,knee/data_reduced/multicoil_train/file1000365.h5,CORPD_FBK,SIEMENS,Skyra,2.89362,15,HJD,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
113,knee/data_reduced/multicoil_train/file1000369.h5,CORPD_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
114,knee/data_reduced/multicoil_train/file1000372.h5,CORPD_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
115,knee/data_reduced/multicoil_train/file1000383.h5,CORPD_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
116,knee/data_reduced/multicoil_train/file1000005.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
117,knee/data_reduced/multicoil_train/file1000012.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
118,knee/data_reduced/multicoil_train/file1000032.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2240.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
119,knee/data_reduced/multicoil_train/file1000043.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2870.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
120,knee/data_reduced/multicoil_train/file1000075.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
121,knee/data_reduced/multicoil_train/file1000084.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
122,knee/data_reduced/multicoil_train/file1000086.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
123,knee/data_reduced/multicoil_train/file1000109.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
124,knee/data_reduced/multicoil_train/file1000117.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
125,knee/data_reduced/multicoil_train/file1000141.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
126,knee/data_reduced/multicoil_train/file1000172.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
127,knee/data_reduced/multicoil_train/file1000176.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
128,knee/data_reduced/multicoil_train/file1000185.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
129,knee/data_reduced/multicoil_train/file1000195.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
130,knee/data_reduced/multicoil_train/file1000199.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
131,knee/data_reduced/multicoil_train/file1000200.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
132,knee/data_reduced/multicoil_train/file1000222.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,HJD,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
133,knee/data_reduced/multicoil_train/file1000257.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
134,knee/data_reduced/multicoil_train/file1000259.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
135,knee/data_reduced/multicoil_train/file1000265.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,HJD,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
136,knee/data_reduced/multicoil_train/file1000284.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
137,knee/data_reduced/multicoil_train/file1000290.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
138,knee/data_reduced/multicoil_train/file1000300.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
139,knee/data_reduced/multicoil_train/file1000301.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3080.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
140,knee/data_reduced/multicoil_train/file1000315.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
141,knee/data_reduced/multicoil_train/file1000335.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
142,knee/data_reduced/multicoil_train/file1000342.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,HJD,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
143,knee/data_reduced/multicoil_train/file1000374.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
144,knee/data_reduced/multicoil_train/file1000378.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
145,knee/data_reduced/multicoil_train/file1000381.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
146,knee/data_reduced/multicoil_train/file1000382.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
147,knee/data_reduced/multicoil_train/file1000401.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2520.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
148,knee/data_reduced/multicoil_train/file1000412.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,388,1,320,320,1,280.0,170.100006,4.5,140.0,140.0,3.0,350,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
149,knee/data_reduced/multicoil_train/file1000416.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
150,knee/data_reduced/multicoil_train/file1000010.h5,CORPD_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
151,knee/data_reduced/multicoil_train/file1000089.h5,CORPD_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
152,knee/data_reduced/multicoil_train/file1000101.h5,CORPD_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
153,knee/data_reduced/multicoil_train/file1000111.h5,CORPD_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
154,knee/data_reduced/multicoil_train/file1000149.h5,CORPD_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
155,knee/data_reduced/multicoil_train/file1000262.h5,CORPD_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
156,knee/data_reduced/multicoil_train/file1000271.h5,CORPD_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,640,1,320,320,1,300.0,300.0,4.5,150.0,150.0,3.0,512,0,0,2750.0,24.0,100.0,140.0,TurboSpinEcho,7.97,5,-1,96,0
157,knee/data_reduced/multicoil_train/file1000336.h5,CORPD_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2200.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
158,knee/data_reduced/multicoil_train/file1000061.h5,CORPD_FBK,SIEMENS,Prisma_fit,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
159,knee/data_reduced/multicoil_train/file1000287.h5,CORPD_FBK,SIEMENS,Prisma_fit,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2100.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
160,knee/data_reduced/multicoil_train/file1000371.h5,CORPD_FBK,SIEMENS,Prisma_fit,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
161,knee/data_reduced/multicoil_train/file1000550.h5,CORPD_FBK,SIEMENS,Prisma_fit,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
162,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_200_6002425.h5,AXFLAIR,SIEMENS,Skyra,2.8936,20,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
163,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_200_6002428.h5,AXFLAIR,SIEMENS,Skyra,2.8936,20,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
164,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_200_6002429.h5,AXFLAIR,SIEMENS,Skyra,2.8936,20,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
165,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_200_6002435.h5,AXFLAIR,SIEMENS,Skyra,2.8936,16,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
166,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_200_6002442.h5,AXFLAIR,SIEMENS,Skyra,2.8936,16,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
167,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_200_6002452.h5,AXFLAIR,SIEMENS,Skyra,2.8936,20,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
168,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_200_6002456.h5,AXFLAIR,SIEMENS,Skyra,2.8936,16,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
169,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_200_6002458.h5,AXFLAIR,SIEMENS,Skyra,2.8936,16,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
170,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_200_6002460.h5,AXFLAIR,SIEMENS,Skyra,2.8936,16,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
171,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_200_6002466.h5,AXFLAIR,SIEMENS,Skyra,2.8936,20,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
172,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_200_6002467.h5,AXFLAIR,SIEMENS,Skyra,2.8936,20,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
173,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_200_6002469.h5,AXFLAIR,SIEMENS,Skyra,2.8936,16,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
174,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_200_6002474.h5,AXFLAIR,SIEMENS,Skyra,2.8936,16,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
175,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_200_6002481.h5,AXFLAIR,SIEMENS,Skyra,2.8936,20,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
176,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_200_6002487.h5,AXFLAIR,SIEMENS,Skyra,2.8936,20,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
177,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_200_6002488.h5,AXFLAIR,SIEMENS,Skyra,2.8936,16,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
178,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_200_6002492.h5,AXFLAIR,SIEMENS,Skyra,2.8936,16,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
179,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_200_6002493.h5,AXFLAIR,SIEMENS,Skyra,2.8936,16,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
180,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_200_6002496.h5,AXFLAIR,SIEMENS,Skyra,2.8936,16,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
181,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_200_6002501.h5,AXFLAIR,SIEMENS,Skyra,2.8936,20,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
182,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_200_6002503.h5,AXFLAIR,SIEMENS,Skyra,2.8936,20,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
183,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_200_6002506.h5,AXFLAIR,SIEMENS,Skyra,2.8936,16,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
184,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_200_6002507.h5,AXFLAIR,SIEMENS,Skyra,2.8936,16,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
185,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_200_6002510.h5,AXFLAIR,SIEMENS,Skyra,2.8936,16,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
186,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_200_6002512.h5,AXFLAIR,SIEMENS,Skyra,2.8936,16,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
187,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_200_6002516.h5,AXFLAIR,SIEMENS,Skyra,2.8936,16,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
188,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_200_6002520.h5,AXFLAIR,SIEMENS,Skyra,2.8936,16,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
